レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202609051101,2026-09-05,11,01R,10:33,2026-09-05T10:24:20.997949+09:00,6.0,4.5,71.3,13.9,38.0,38.0,47.5,81.5,47.5,190.2,2.5,19.0,51.8,13.9,35.6,81.5,95.1,114.1,142.6,0.0,22.8,47.5,33.5,142.6,142.6,51.8,190.2,71.3,190.2,570.7,9.6,1.8,15.2,4.8,26.6,13.3,35.5,26.6,106.5,21.3,9.6,53.2,106.5,53.2,53.2
202609051301,2026-09-05,13,01R,10:36,2026-09-05T10:26:26.334086+09:00,5.0,3.4,8.2,23.9,35.9,12.4,41.0,26.1,143.6,0.0,13.0,19.1,14.3,23.9,26.1,17.9,57.4,31.9,47.8,47.8,287.2,95.7,143.6,143.6,95.7,31.9,0.0,143.6,287.2,0.0,8.0,1.8,15.0,35.0,52.5,8.7,10.5,105.0,105.0,11.6,7.5,21.0,52.5,52.5,105.0
202609050901,2026-09-05,09,01R,10:42,2026-09-05T10:32:17.556655+09:00,3.4,10.3,20.0,6.2,21.4,9.1,21.1,40.9,20.2,40.9,24.9,42.8,61.4,36.8,102.4,46.1,55.8,80.1,49.8,87.8,14.6,22.7,54.2,70.9,24.2,65.8,97.0,184.4,230.5,63.5,3.6,6.9,14.3,5.0,12.8,14.9,20.7,6.6,26.6,24.8,19.6,37.2,20.7,24.8,16.2
202609050201,2026-09-05,02,01R,10:47,2026-09-05T10:38:25.685853+09:00,9.8,9.8,20.2,15.4,12.2,20.9,17.5,32.4,49.9,28.2,11.3,12.2,11.1,24.0,15.4,20.2,29.5,25.9,43.3,43.3,38.2,59.0,81.1,43.3,32.4,34.1,64.9,29.5,72.1,108.2,6.8,4.9,18.9,18.9,10.3,5.8,15.1,17.4,18.9,5.6,28.4,12.6,25.2,20.6,17.4
202609051006,2026-09-05,10,06R,10:50,2026-09-05T10:40:23.624372+09:00,16.8,15.9,8.5,65.5,31.0,16.3,53.6,42.1,73.7,98.3,11.3,26.8,14.3,31.0,32.7,6.6,24.5,7.7,9.3,12.0,98.3,84.3,84.3,32.7,98.3,84.3,147.5,84.3,42.1,42.1,28.8,12.3,3.4,34.6,21.6,28.8,5.7,86.6,0.0,3.5,28.8,86.6,8.2,5.5,173.2
202609051701,2026-09-05,17,01R,10:54,2026-09-05T10:44:22.641596+09:00,3.1,3.4,4.2,10.6,19.7,18.4,69.0,46.0,92.0,276.0,30.6,69.0,46.0,276.0,138.0,23.0,69.0,138.0,92.0,138.0,69.0,92.0,69.0,92.0,92.0,138.0,276.0,276.0,0.0,276.0,4.6,5.3,5.1,17.0,17.0,7.8,6.0,34.0,51.0,6.8,34.0,51.0,34.0,25.5,102.0
202609050401,2026-09-05,04,01R,10:55,2026-09-05T10:46:23.594534+09:00,15.1,7.3,16.0,40.7,176.5,31.1,25.2,40.7,66.1,132.3,4.9,13.5,5.3,23.0,66.1,8.6,29.4,15.1,24.0,75.6,44.1,75.6,37.8,58.8,105.9,88.2,176.5,105.9,105.9,264.7,15.1,2.6,9.3,13.5,60.7,15.1,22.0,27.0,81.0,2.8,17.3,81.0,16.2,30.3,40.5
202609051806,2026-09-05,18,06R,10:59,2026-09-05T10:50:22.131618+09:00,1.5,10.5,21.7,24.9,13.6,10.5,51.2,72.6,72.6,48.4,58.1,87.1,96.8,62.2,67.0,37.8,108.9,96.8,145.2,96.8,48.4,51.2,124.5,54.4,87.1,45.8,62.2,79.2,124.5,145.2,2.4,5.6,6.4,12.0,6.6,22.5,18.0,45.0,12.8,45.0,22.5,60.0,60.0,36.0,45.0
202609051102,2026-09-05,11,02R,11:02,2026-09-05T10:52:19.757588+09:00,4.2,31.3,6.8,94.0,70.5,7.8,40.2,15.6,141.0,141.0,40.2,56.4,70.5,282.0,0.0,5.7,7.2,17.6,14.1,21.6,25.6,282.0,94.0,47.0,94.0,40.2,141.0,0.0,282.0,0.0,7.2,18.0,2.7,12.0,0.0,18.0,3.0,12.0,0.0,36.0,0.0,0.0,12.0,9.0,0.0
202609051302,2026-09-05,13,02R,11:05,2026-09-05T10:56:19.486701+09:00,8.2,6.2,17.7,19.1,11.5,38.3,32.8,28.7,0.0,230.2,17.7,15.3,13.5,23.0,10.9,23.0,57.5,19.1,23.0,20.9,38.3,57.5,76.7,38.3,23.0,57.5,115.1,32.8,46.0,46.0,11.8,1.3,15.3,19.2,21.9,13.9,25.6,38.4,76.8,19.2,30.7,25.6,76.8,38.4,30.7
202609050902,2026-09-05,09,02R,11:12,2026-09-05T11:02:20.459930+09:00,5.1,4.4,7.0,11.3,13.5,15.3,42.5,48.2,49.9,62.9,13.2,33.6,34.4,23.7,35.3,24.9,45.2,42.5,53.6,48.2,39.1,55.6,57.9,85.1,80.4,62.9,160.8,76.1,131.5,111.3,3.8,1.9,8.8,9.0,9.6,18.8,43.3,39.4,216.7,27.0,36.1,61.9,54.1,72.2,216.7
202609050301,2026-09-05,03,01R,11:14,2026-09-05T11:04:19.357313+09:00,8.6,8.3,7.2,13.4,44.2,19.3,25.8,19.3,23.8,44.2,23.8,17.2,23.8,11.0,38.7,16.3,20.6,20.6,17.2,51.6,38.7,154.8,28.1,25.8,154.8,61.9,154.8,61.9,309.7,154.8,11.0,5.2,4.2,14.7,17.7,9.8,9.8,14.7,29.5,9.8,12.6,29.5,12.6,22.1,22.1
202609050202,2026-09-05,02,02R,11:16,2026-09-05T11:06:22.846922+09:00,7.0,33.5,27.9,29.5,12.2,9.4,21.8,23.9,38.6,10.0,21.8,26.4,29.5,27.9,27.9,25.1,23.9,31.4,41.8,38.6,29.5,33.5,100.5,71.7,20.9,19.3,11.9,35.8,55.8,41.8,2.8,11.9,22.3,35.7,4.9,8.5,13.7,44.6,7.1,16.2,44.6,44.6,25.5,12.7,22.3
202609051007,2026-09-05,10,07R,11:20,2026-09-05T11:10:22.158651+09:00,3.5,17.8,17.8,67.6,48.3,5.0,26.0,10.5,24.1,84.5,15.3,37.5,19.8,30.7,67.6,21.1,16.9,67.6,67.6,56.3,9.9,67.6,112.7,84.5,169.1,112.7,169.1,338.2,169.1,84.5,4.1,4.5,5.3,19.5,117.0,7.3,4.6,23.4,39.0,10.6,19.5,117.0,29.2,58.5,0.0
202609050402,2026-09-05,04,02R,11:24,2026-09-05T11:14:20.675285+09:00,11.1,25.9,77.7,20.4,64.7,7.7,13.8,16.1,4.5,13.8,32.3,22.8,35.3,43.1,129.5,129.5,64.7,129.5,64.7,77.7,19.4,5.5,48.5,77.7,16.8,97.1,77.7,194.2,77.7,77.7,6.0,13.8,96.7,10.7,32.2,6.4,16.1,2.9,8.7,12.0,32.2,48.3,48.3,24.1,10.7
202609051702,2026-09-05,17,02R,11:23,2026-09-05T11:14:20.675285+09:00,4.4,2.9,10.7,7.6,80.6,161.2,161.2,40.3,161.2,0.0,12.4,53.7,20.1,11.5,80.6,53.7,161.2,80.6,0.0,0.0,10.7,161.2,16.1,80.6,53.7,161.2,0.0,0.0,80.6,0.0,30.3,1.8,60.7,3.4,60.7,8.6,12.1,40.5,0.0,10.1,12.1,121.5,121.5,121.5,0.0
202609051807,2026-09-05,18,07R,11:31,2026-09-05T11:22:19.442090+09:00,2.8,14.2,6.6,12.6,41.3,10.8,65.0,30.3,45.5,113.8,20.6,45.5,37.9,45.5,56.9,16.2,45.5,65.0,22.7,113.8,21.6,37.9,50.5,35.0,56.9,50.5,75.8,113.8,91.0,151.7,2.7,11.6,5.8,4.8,40.8,23.3,18.1,18.1,54.5,81.7,27.2,81.7,5.4,40.8,23.3
202609051103,2026-09-05,11,03R,11:34,2026-09-05T11:24:22.243481+09:00,9.4,24.8,43.5,174.0,29.0,8.4,11.2,12.4,43.5,12.8,13.3,12.8,34.8,87.0,43.5,19.3,10.5,38.6,69.6,20.4,34.8,69.6,116.0,87.0,43.5,20.4,18.3,20.4,26.7,116.0,7.9,14.2,11.8,35.6,8.9,14.2,7.1,23.7,5.9,17.8,17.8,23.7,23.7,3.7,35.6
202609051303,2026-09-05,13,03R,11:37,2026-09-05T11:28:20.422835+09:00,6.9,15.0,11.9,12.9,13.3,11.9,14.1,11.3,41.1,14.5,37.6,23.8,28.2,75.3,64.6,15.0,17.3,13.7,28.2,32.3,75.3,64.6,113.0,75.3,75.3,50.2,37.6,150.7,34.7,113.0,5.7,5.0,5.3,7.7,12.2,7.1,6.1,0.0,28.5,7.1,0.0,28.5,85.5,28.5,0.0
202609050302,2026-09-05,03,02R,11:41,2026-09-05T11:32:23.628994+09:00,7.8,5.2,5.9,17.9,21.5,7.1,17.0,21.5,35.9,19.0,29.3,20.2,35.9,14.6,53.8,40.4,40.4,35.9,64.6,46.1,80.8,0.0,64.6,323.2,107.7,107.7,21.5,161.6,161.6,323.2,2.6,5.3,15.0,25.0,25.0,3.1,15.0,25.0,25.0,25.0,25.0,0.0,37.5,25.0,75.0
202609050903,2026-09-05,09,03R,11:42,2026-09-05T11:32:23.628994+09:00,3.0,11.9,15.0,11.0,26.3,10.1,13.0,32.4,18.3,48.1,11.9,16.4,32.4,25.3,53.6,63.4,77.5,63.4,93.0,126.8,31.7,34.0,60.6,73.4,63.4,139.5,116.2,116.2,116.2,93.0,1.8,6.1,27.3,8.6,35.5,7.1,27.3,13.6,88.8,32.3,13.6,29.6,39.5,177.7,50.7
202609050203,2026-09-05,02,03R,11:45,2026-09-05T11:36:25.297252+09:00,15.9,29.9,14.6,18.0,171.9,25.4,49.1,25.4,36.1,98.2,32.7,34.3,27.5,20.2,40.4,9.6,11.4,27.5,5.2,38.2,15.6,16.7,18.0,7.0,57.3,687.7,687.7,343.8,137.5,171.9,13.9,13.0,7.7,4.3,52.3,14.9,11.6,12.3,52.3,14.9,26.1,52.3,2.9,19.0,29.8
202609052201,2026-09-05,22,01R,11:48,2026-09-05T11:38:27.691369+09:00,2.3,4.7,6.1,10.6,24.9,11.6,93.5,124.7,93.5,374.2,26.7,46.7,74.8,62.3,93.5,22.0,62.3,187.1,34.0,187.1,46.7,53.4,187.1,46.7,93.5,374.2,374.2,374.2,0.0,187.1,2.9,5.3,12.3,5.7,37.1,37.1,10.6,14.8,37.1,37.1,6.1,0.0,18.5,18.5,74.2
202609051008,2026-09-05,10,08R,11:50,2026-09-05T11:40:22.186007+09:00,10.4,19.5,10.6,41.9,14.6,11.0,45.1,39.1,65.2,27.9,29.3,32.6,34.5,48.9,27.9,22.5,26.6,41.9,18.9,13.6,83.8,65.2,97.8,83.8,58.7,12.4,13.9,13.3,10.1,25.5,5.6,12.3,9.5,41.2,9.5,20.6,20.6,61.8,9.5,20.6,20.6,5.1,13.7,4.4,30.9
202609050403,2026-09-05,04,03R,11:53,2026-09-05T11:44:23.663779+09:00,2.6,14.1,14.7,184.1,10.2,5.4,46.0,24.5,122.7,33.4,14.1,24.5,30.6,61.3,92.0,26.3,30.6,46.0,73.6,40.9,122.7,184.1,184.1,368.2,122.7,21.6,40.9,184.1,61.3,368.2,2.0,5.9,9.3,21.7,9.3,16.3,10.8,16.3,65.2,21.7,65.2,0.0,32.6,16.3,32.6
202609051304,2026-09-05,13,04R,12:00,2026-09-05T11:50:24.704151+09:00,5.2,4.1,7.5,15.1,16.0,13.6,14.3,45.3,136.1,136.1,19.4,16.0,30.2,90.7,90.7,22.6,45.3,38.8,54.4,38.8,68.0,90.7,272.2,272.2,90.7,19.4,90.7,45.3,45.3,136.1,8.6,3.2,3.1,6.9,9.8,13.8,13.8,0.0,69.0,9.8,69.0,69.0,69.0,23.0,0.0
202609051104,2026-09-05,11,04R,12:02,2026-09-05T11:52:20.207033+09:00,13.9,58.6,17.2,29.3,36.6,26.6,48.8,48.8,36.6,48.8,36.6,48.8,36.6,48.8,146.6,11.2,14.6,36.6,3.5,48.8,20.9,32.5,97.7,3.9,48.8,36.6,97.7,293.2,146.6,293.2,5.6,10.3,7.7,10.3,0.0,15.5,8.8,10.3,0.0,15.5,31.1,0.0,2.3,20.7,0.0
202609051808,2026-09-05,18,08R,12:06,2026-09-05T11:56:20.768388+09:00,2.5,6.5,15.7,14.9,7.5,6.8,68.3,63.1,51.2,34.1,48.2,82.0,117.2,136.7,82.0,54.7,117.2,273.5,205.1,205.1,45.5,54.7,273.5,102.5,54.7,21.5,37.2,63.1,54.7,41.0,2.0,6.3,9.5,19.1,6.6,21.8,76.5,153.0,8.0,51.0,25.5,51.0,76.5,76.5,10.2
202609050303,2026-09-05,03,03R,12:08,2026-09-05T11:58:20.196177+09:00,9.6,7.9,7.7,21.0,23.9,7.3,23.9,8.5,23.9,14.9,35.8,39.8,59.7,17.0,71.7,32.5,18.8,71.7,39.8,44.8,71.7,119.5,51.2,71.7,358.5,29.8,21.0,71.7,39.8,59.7,2.9,13.3,7.2,26.7,13.3,6.1,5.3,0.0,16.0,40.1,26.7,26.7,26.7,11.4,26.7
202609051703,2026-09-05,17,03R,12:11,2026-09-05T12:02:26.713845+09:00,6.2,2.8,7.2,18.0,14.6,33.9,38.5,40.4,283.0,169.8,6.5,17.6,19.2,33.9,24.2,30.3,70.7,49.9,106.1,70.7,169.8,283.0,121.2,212.2,424.5,65.3,424.5,283.0,283.0,849.0,7.5,1.6,7.2,18.4,15.0,13.3,17.1,0.0,240.0,9.6,40.0,30.0,80.0,34.2,0.0
202609050204,2026-09-05,02,04R,12:14,2026-09-05T12:04:22.185816+09:00,93.5,15.8,29.0,76.5,168.3,40.0,38.2,52.5,56.1,120.2,6.3,15.0,4.2,6.1,18.7,24.0,35.0,12.9,13.7,52.5,49.5,52.5,15.8,30.0,38.2,168.3,280.5,105.1,120.2,105.1,13.3,5.4,18.9,45.4,25.2,10.3,22.7,37.8,22.7,3.2,6.3,12.6,8.7,25.2,22.7
202609050904,2026-09-05,09,04R,12:13,2026-09-05T12:04:22.185816+09:00,3.7,8.6,12.7,6.2,10.3,15.8,47.6,52.0,40.6,35.4,26.8,45.0,72.4,37.8,79.3,37.0,59.5,69.4,42.7,57.4,13.2,43.8,66.6,52.0,41.6,26.4,46.2,128.1,104.1,53.7,2.9,6.5,14.5,5.9,6.8,9.7,43.7,15.6,15.6,33.6,36.4,24.2,36.4,43.7,19.8
202609052202,2026-09-05,22,02R,12:18,2026-09-05T12:08:20.300007+09:00,16.7,13.2,6.1,17.9,50.2,41.8,41.8,41.8,31.4,125.6,31.4,31.4,22.8,27.9,50.2,5.8,19.3,20.9,10.4,41.8,15.7,50.2,83.7,9.3,50.2,83.7,83.7,62.8,62.8,62.8,59.2,3.7,4.2,19.7,59.2,29.6,59.2,0.0,59.2,6.5,4.5,59.2,4.2,29.6,59.2
202609050404,2026-09-05,04,04R,12:22,2026-09-05T12:12:24.947148+09:00,7.6,8.3,26.4,11.9,83.6,13.5,15.2,33.4,17.3,83.6,11.6,15.2,25.0,8.6,100.3,35.8,35.8,41.8,25.0,83.6,16.7,19.2,26.4,23.8,50.1,83.6,125.4,125.4,83.6,100.3,1.8,13.9,23.2,5.2,69.7,14.9,26.1,13.9,0.0,34.8,23.2,104.6,5.9,69.7,52.3
202609051009,2026-09-05,10,09R,12:25,2026-09-05T12:16:23.374189+09:00,5.8,9.9,14.8,15.8,76.5,6.7,13.1,38.2,9.1,229.5,14.3,14.8,35.3,16.3,91.8,30.6,57.3,51.0,91.8,153.0,21.8,17.0,27.0,45.9,57.3,76.5,114.7,114.7,114.7,114.7,3.0,5.7,20.4,9.5,47.7,7.1,71.6,4.0,0.0,35.8,7.5,28.6,47.7,23.8,0.0
202609051305,2026-09-05,13,05R,12:31,2026-09-05T12:22:25.077236+09:00,15.7,18.7,7.8,21.8,43.7,11.2,13.5,7.8,43.7,98.4,35.7,32.8,20.7,78.7,65.6,7.8,9.8,15.1,12.7,28.1,56.2,98.4,131.2,56.2,131.2,32.8,65.6,78.7,49.2,65.6,7.2,25.9,1.8,14.4,0.0,18.5,3.9,43.2,129.7,16.2,129.7,129.7,9.9,64.8,0.0
202609051105,2026-09-05,11,05R,12:33,2026-09-05T12:24:22.984742+09:00,5.4,7.9,3.5,71.1,35.5,18.7,59.2,35.5,44.4,88.8,44.4,59.2,29.6,50.7,355.5,9.6,25.3,18.7,20.9,35.5,32.3,88.8,35.5,29.6,71.1,29.6,59.2,88.8,71.1,118.5,4.7,4.2,2.1,81.0,27.0,40.5,10.1,81.0,13.5,20.2,40.5,81.0,27.0,27.0,0.0
202609050304,2026-09-05,03,04R,12:35,2026-09-05T12:26:20.862305+09:00,17.6,14.8,14.1,17.6,35.3,12.8,14.1,47.1,10.0,14.1,31.4,14.8,47.1,7.4,56.5,35.3,28.2,70.6,40.3,70.6,18.8,12.2,8.3,35.3,40.3,94.2,0.0,0.0,282.7,282.7,7.1,10.6,10.6,10.6,42.7,6.1,3.2,21.3,42.7,21.3,5.3,0.0,21.3,21.3,42.7
202609051704,2026-09-05,17,04R,12:38,2026-09-05T12:28:20.896824+09:00,13.0,15.5,15.5,,29.5,17.1,36.1,8.5,,27.1,40.6,32.5,36.1,,81.3,7.0,3.2,16.2,,5.8,,,,,,46.5,65.1,108.5,29.5,,4.7,19.0,4.3,,14.2,7.6,2.8,,22.8,7.1,,28.5,,14.2,
202609051809,2026-09-05,18,09R,12:41,2026-09-05T12:32:24.935382+09:00,3.3,2.6,5.6,17.9,16.7,17.9,56.4,65.8,107.7,84.6,27.5,74.1,91.2,79.0,62.4,25.7,56.4,107.7,107.7,84.6,91.2,98.8,131.7,148.2,1185,45.6,91.2,197.6,197.6,395.2,2.2,2.3,6.4,29.0,12.2,25.8,38.7,0.0,38.7,46.5,38.7,232.5,46.5,58.1,232.5
202609050205,2026-09-05,02,05R,12:44,2026-09-05T12:34:24.529434+09:00,24.9,21.4,5.4,28.8,15.6,36.9,115.5,42.0,51.3,46.2,44.0,92.4,42.0,38.5,54.3,6.2,8.6,20.5,17.1,6.2,77.0,40.1,61.6,115.5,40.1,33.0,48.6,46.2,22.5,66.0,11.8,9.9,2.0,31.8,10.6,39.8,12.2,79.6,18.7,10.6,17.7,22.7,26.5,8.6,39.8
202609050905,2026-09-05,09,05R,12:44,2026-09-05T12:34:24.529434+09:00,4.9,9.1,26.9,9.9,53.2,7.5,15.3,21.6,12.2,38.4,24.7,29.2,62.9,37.7,74.1,18.3,36.4,59.3,14.2,57.6,18.2,21.4,61.0,32.4,53.2,129.7,230.7,259.5,207.6,103.8,1.6,18.2,15.6,8.6,47.0,13.7,14.1,8.9,24.5,29.7,29.7,62.7,16.6,51.3,40.3
202609052203,2026-09-05,22,03R,12:49,2026-09-05T12:40:25.441291+09:00,6.9,43.6,34.9,11.6,43.6,7.5,9.1,29.1,5.6,21.8,43.6,29.1,43.6,43.6,174.7,58.2,87.3,19.4,43.6,174.7,17.4,15.8,21.8,21.8,19.4,174.7,43.6,0.0,0.0,43.6,3.6,3.0,6.0,8.4,84.7,12.1,9.4,9.4,0.0,21.1,84.7,0.0,42.3,84.7,21.1
202609050405,2026-09-05,04,05R,12:52,2026-09-05T12:42:21.451233+09:00,10.4,7.1,20.9,83.7,77.3,23.9,17.3,41.8,143.5,71.7,4.4,6.1,4.2,25.7,28.7,27.1,41.8,16.7,77.3,100.5,201.0,251.2,143.5,201.0,251.2,167.5,335.0,335.0,335.0,502.5,14.8,2.1,10.3,29.6,47.4,5.0,13.9,26.3,33.8,4.4,118.5,47.4,33.8,33.8,118.5
202609051010,2026-09-05,10,10R,12:58,2026-09-05T12:48:27.043189+09:00,2.8,17.2,10.6,11.8,40.8,4.8,32.0,23.6,9.9,37.4,26.4,44.9,74.8,56.1,49.9,56.1,112.3,149.7,112.3,149.7,19.5,21.3,89.8,149.7,112.3,149.7,149.7,224.6,224.6,224.6,2.2,6.0,12.4,9.1,24.8,21.7,6.2,7.5,58.0,87.0,87.0,29.0,43.5,29.0,58.0
