レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202609061101,2026-09-06,11,01R,10:35,2026-09-06T10:52:30.852940+09:00,1038,差　し,2,村松　　栄太,"1'51""3",3,数原　　　魁,"1'53""5",1,垂水　　　悠,"1'54""2",4,松田　　淳平,"1'54""8",5,遠藤　　圭吾,,6,早川　　理稀,,1,0.09,,2,0.07,,3,0.07,,4,0.31,,5,0.25,,6,0.21,,2,2,5.0,4.0,25.0,28.0
202609060901,2026-09-06,09,01R,10:42,2026-09-06T11:00:45.477844+09:00,1046,まくり,3,下出　　卓矢,"1'50""7",1,佐々木　完太,"1'51""4",2,春園　　功太,"1'51""5",4,山口　　　剛,"1'52""6",5,鎌倉　　　涼,,6,砂長　　知輝,,1,0.11,,2,0.14,,3,0.09,,4,0.1,,5,0.13,,6,0.14,,2,,0.0,0.0,25.0,26.0
202609060201,2026-09-06,02,01R,10:47,2026-09-06T11:06:22.709965+09:00,1050,まくり,3,関口　　智久,"1'55""9",2,小澤　　　学,"1'59""0",1,宇野　　博之,"2'02""6",4,川添　　英正,"2'05""4",6,尾道　　佳諭,,,,,1,0.25,,2,0.3,,3,0.23,,4,0.25,,5,0.2,,6,0.15,,3,,0.0,0.0,19.0,25.0
202609061006,2026-09-06,10,06R,10:50,2026-09-06T11:06:22.709965+09:00,1053,逃　げ,1,川口　　貴久,"1'51""5",4,戸塚　　邦好,"1'52""3",2,登玉　　隼百,"1'53""6",3,塩崎　　優司,"1'55""1",5,熊本　　英一,,6,坂口　　諒宗,,1,0.13,,2,0.15,,3,0.23,,4,0.17,,5,0.31,,6,0.45,,2,1,4.0,4.0,25.0,25.0
202609061701,2026-09-06,17,01R,10:54,2026-09-06T11:12:21.533188+09:00,1057,逃　げ,1,吉田　　和仁,"1'50""8",5,山地　　正樹,"1'52""1",6,木山　　大聖,"1'53""7",4,三嶌　こころ,"1'54""8",3,貫地谷　直人,"1'55""4",2,山本　　光雄,"1'57""9",1,0.12,,2,0.18,,5,0.23,,3,0.33,,4,0.35,,6,0.34,,1,3,3.0,3.0,27.0,27.0
202609060401,2026-09-06,04,01R,10:55,2026-09-06T11:12:21.533188+09:00,1058,逃　げ,1,岩崎　　麗子,"1'51""2",5,落合　　直子,"1'53""3",4,森田　　梨湖,"1'54""1",2,井上　　未都,"1'54""2",6,中曽　　瑠華,,3,小川　　時光,,1,0.26,,2,0.23,,3,0.21,,4,0.19,,5,0.15,,6,0.15,,3,1,4.0,3.0,21.0,25.0
202609061406,2026-09-06,14,06R,10:58,2026-09-06T11:16:23.443366+09:00,1102,逃　げ,1,森下　　愛梨,"1'49""0",3,後藤　　美翼,"1'51""1",6,赤井　　　睦,"1'52""8",2,中田　　夕貴,"1'53""7",5,田口　　節子,,4,高橋　　涼夏,,1,0.24,,2,0.18,,3,0.13,,4,0.16,,5,0.08,,6,0.07,,2,4,1.0,1.0,27.0,27.0
202609061102,2026-09-06,11,02R,11:05,2026-09-06T11:24:21.650662+09:00,1108,差　し,3,大原　　祥昌,"1'50""3",4,小川　竜太朗,"1'53""0",2,市川　　健太,"1'54""2",5,竹間　　隆晟,"1'55""0",1,坂本　　一真,,6,大森　　　翼,,1,0.1,,2,0.16,,3,0.13,,4,0.09,,5,0.13,,6,0.17,,2,2,4.0,4.0,26.0,28.0
202609060902,2026-09-06,09,02R,11:12,2026-09-06T11:30:29.514860+09:00,1116,逃　げ,1,川原　　祐明,"1'49""2",4,西村　　拓也,"1'50""9",3,宮地　　元輝,"1'52""2",6,中島　　孝平,"1'53""0",2,黒井　　達矢,,5,中山　　翔太,,1,0.18,,2,0.19,,3,0.13,,4,0.09,,5,0.1,,6,0.09,,2,,0.0,0.0,25.0,26.0
202609060202,2026-09-06,02,02R,11:16,2026-09-06T11:30:29.514860+09:00,1119,逃　げ,1,岩津　　徹郎,"1'48""6",5,汐崎　　正則,"1'51""5",2,野村　　　誠,"1'53""7",6,中井　　俊祐,"1'55""1",3,原田　　雄次,,4,櫻井　　　隼,,1,0.13,,2,0.25,,3,0.25,,4,0.19,,5,0.14,,6,0.1,,3,,0.0,0.0,19.0,25.0
202609060301,2026-09-06,03,01R,11:14,2026-09-06T11:32:22.087703+09:00,1117,まくり,5,野見山　拓己,"1'53""4",1,石渡　翔一郎,"1'55""0",6,港　　　理樹,"1'55""5",3,鹿島　　敏弘,"1'57""4",2,山口　　広樹,,4,鈴木　結平太,,1,0.26,,2,0.19,,3,0.18,,4,0.25,,5,0.18,,6,0.22,,3,2,6.0,5.0,20.0,25.0
202609061007,2026-09-06,10,07R,11:19,2026-09-06T11:36:25.145196+09:00,1122,まくり,3,板橋　　侑我,"1'50""3",5,吉島　　祥之,"1'52""2",6,長谷川　雅和,"1'53""3",2,杉山　　勝匡,"1'54""3",1,横井　　健太,,4,田中　太一郎,,1,0.08,,2,0.12,,3,0.11,,4,0.09,,5,0.11,,6,0.16,,2,8,4.0,4.0,26.0,25.0
202609061702,2026-09-06,17,02R,11:23,2026-09-06T11:40:24.138680+09:00,1126,まくり,3,山本　景士郎,"1'51""3",6,後藤　　正宗,"1'53""0",1,森清　　友翔,"1'54""3",2,佐竹　　太一,"1'54""6",4,島倉　　　都,"1'56""2",5,栗原　　一馬,"1'57""8",1,0.1,,2,0.17,,3,0.13,,4,0.09,,5,0.15,,6,0.1,,2,3,4.0,4.0,27.0,27.0
202609060402,2026-09-06,04,02R,11:24,2026-09-06T11:42:20.197602+09:00,1127,まくり,2,村上　宗太郎,"1'51""0",3,菅野　はやか,"1'52""7",1,石井　　裕美,"1'53""8",5,真子　奈津実,"1'54""7",6,関野　　　文,,4,日隈　　　茜,,1,0.26,,2,0.1,,3,0.16,,4,0.11,,5,0.14,,6,0.08,,3,1,4.0,3.0,21.0,25.0
202609061407,2026-09-06,14,07R,11:28,2026-09-06T11:48:23.187692+09:00,1132,逃　げ,1,喜多須　杏奈,"1'48""8",3,魚谷　　香織,"1'49""2",6,出口　舞有子,"1'51""5",2,松尾　　夏海,"1'53""4",4,藤本　紗弥香,,5,向井田　真紀,,1,0.08,,2,0.11,,3,0.11,,4,0.17,,5,0.19,,6,0.16,,2,1,1.0,1.0,28.0,27.0
202609061103,2026-09-06,11,03R,11:36,2026-09-06T11:54:17.521850+09:00,1139,逃　げ,1,杉山　　太陽,"1'50""8",3,廣瀬　　　凜,"1'51""6",6,藤井　　公人,"1'54""5",5,藤田　　俊祐,"1'55""8",4,金子　　龍斗,,2,吉田　　一心,,1,0.05,,2,0.09,,3,0.11,,4,0.22,,5,0.3,,6,0.18,,2,2,4.0,4.0,26.0,28.0
202609060302,2026-09-06,03,02R,11:41,2026-09-06T12:00:50.466090+09:00,1144,逃　げ,1,花本　　　剛,"1'55""5",5,山ノ内　雅人,"1'56""7",4,牧山　　敦也,"1'57""6",3,鈴木　　賢一,"1'59""2",2,加藤　　政彦,,6,荒井　　輝年,,1,0.38,,2,0.35,,3,0.36,,4,0.35,,5,0.38,,6,0.39,,3,2,6.0,10.0,20.0,25.0
202609060203,2026-09-06,02,03R,11:45,2026-09-06T12:02:22.684817+09:00,1148,逃　げ,1,畔柳　　俊吾,"1'49""1",2,萬　　　正嗣,"1'50""9",4,岡瀬　　正人,"1'51""9",5,上村　　宏太,"1'52""2",3,山崎　　昂介,,6,鐘ヶ江　真司,,1,0.09,,2,0.09,,3,0.09,,4,0.16,,5,0.15,,6,0.2,,3,8,1.0,1.0,19.0,25.0
202609060903,2026-09-06,09,03R,11:42,2026-09-06T12:04:22.245798+09:00,1146,まくり差し,3,加藤　　翔馬,"1'49""6",4,桐生　　順平,"1'50""8",6,豊田　健士郎,"1'52""4",5,遠藤　　エミ,"1'53""5",1,大池　　佑来,,2,山崎　　　郡,,1,0.06,,2,0.1,,3,0.1,,4,0.09,,5,0.09,,6,0.12,,2,,0.0,0.0,25.0,26.0
202609062201,2026-09-06,22,01R,11:48,2026-09-06T12:04:22.245798+09:00,1151,逃　げ,1,松田　　隆司,"1'50""7",2,林　　　恵祐,"1'52""0",4,濱本　　優一,"1'52""0",5,佃　　　來紀,"1'52""6",3,田代　　達也,,6,早川　　颯太,,1,0.15,,2,0.18,,3,0.14,,4,0.14,,5,0.19,,6,0.19,,3,1,1.0,2.0,26.0,28.0
202609061008,2026-09-06,10,08R,11:50,2026-09-06T12:06:24.394803+09:00,1153,差　し,3,平見　　真彦,"1'50""7",2,松下　　哲也,"1'52""6",5,岸本　　雄貴,"1'53""7",4,吉田　　拡郎,"1'54""0",1,田頭　　虎親,,6,山崎　　聖司,,1,0.13,,2,0.19,,3,0.19,,4,0.11,,5,0.19,,6,0.18,,2,1,2.0,2.0,26.0,25.0
202609060403,2026-09-06,04,03R,11:53,2026-09-06T12:10:23.702648+09:00,1156,まくり,4,登　　みひ果,"1'49""4",1,大橋　　由珠,"1'51""9",6,藤井　　太雅,"1'54""1",3,喜井　つかさ,"1'54""9",5,池田　奈津美,,2,金田　　幸子,,1,0.19,,5,0.19,,2,0.23,,3,0.2,,4,0.16,,6,0.18,,3,1,3.0,3.0,21.0,25.0
202609061703,2026-09-06,17,03R,12:00,2026-09-06T12:16:23.792156+09:00,1203,まくり,4,江藤　　敦宏,"1'51""5",5,谷口　　知優,"1'52""5",3,神田　　達也,"1'54""5",1,内山　　七海,"1'55""5",2,石川　　哲秀,"1'57""1",6,清水　　紀克,"1'59""2",1,0.21,,2,0.18,,6,0.23,,3,0.2,,4,0.14,,5,0.09,,2,2,4.0,4.0,28.0,27.0
202609061104,2026-09-06,11,04R,12:03,2026-09-06T12:20:24.399309+09:00,1206,まくり差し,6,津田　　陸翔,"1'51""3",5,佐野　　優都,"1'52""4",4,水谷　　理人,"1'54""8",2,西川　　拓利,"1'54""8",1,藤本　　元輝,,3,松井　　貫太,,1,0.19,,2,0.17,,3,0.2,,4,0.06,,6,0.14,,5,0.17,,2,2,4.0,4.0,26.0,28.0
202609061408,2026-09-06,14,08R,12:05,2026-09-06T12:24:23.419575+09:00,1209,まくり,2,北村　　寧々,"1'49""5",3,浜田　亜理沙,"1'50""3",6,奥村　明日香,"1'52""5",5,水野　　望美,"1'53""8",4,野田　　亜湖,,1,福岡　　泉水,,1,0.28,,2,0.08,,3,0.11,,4,0.27,,5,0.24,,6,0.22,,2,4,2.0,2.0,28.0,27.0
202609060303,2026-09-06,03,03R,12:08,2026-09-06T12:26:21.704634+09:00,1211,まくり差し,3,川上　　　剛,"1'54""7",6,金児　　隆太,"1'55""5",4,平野　　和明,"1'56""8",1,阿波　　勝哉,"1'57""6",2,山本　　浩輔,,5,川合　　理司,,1,0.21,,2,0.26,,3,0.21,,4,0.19,,5,0.26,,6,0.14,,3,2,6.0,10.0,20.0,25.0
202609060204,2026-09-06,02,04R,12:14,2026-09-06T12:30:24.437671+09:00,1217,まくり,3,重富　　伸也,"1'49""6",1,田邉　　亮蔵,"1'50""3",2,齊藤　　　仁,"1'51""7",5,杢野　　誓良,"1'52""3",6,中山　　雄太,,4,森　　晋太郎,,1,0.23,,2,0.21,,3,0.2,,4,0.18,,6,0.18,,5,0.14,,3,1,1.0,1.0,19.0,25.0
