レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連複_1=2=3,3連複_1=2=4,3連複_1=2=5,3連複_1=2=6,3連複_1=3=4,3連複_1=3=5,3連複_1=3=6,3連複_1=4=5,3連複_1=4=6,3連複_1=5=6,3連複_2=3=4,3連複_2=3=5,3連複_2=3=6,3連複_2=4=5,3連複_2=4=6,3連複_2=5=6,3連複_3=4=5,3連複_3=4=6,3連複_3=5=6,3連複_4=5=6,拡連複_1=2_下限,拡連複_1=2_上限,拡連複_1=3_下限,拡連複_1=3_上限,拡連複_1=4_下限,拡連複_1=4_上限,拡連複_1=5_下限,拡連複_1=5_上限,拡連複_1=6_下限,拡連複_1=6_上限,拡連複_2=3_下限,拡連複_2=3_上限,拡連複_2=4_下限,拡連複_2=4_上限,拡連複_2=5_下限,拡連複_2=5_上限,拡連複_2=6_下限,拡連複_2=6_上限,拡連複_3=4_下限,拡連複_3=4_上限,拡連複_3=5_下限,拡連複_3=5_上限,拡連複_3=6_下限,拡連複_3=6_上限,拡連複_4=5_下限,拡連複_4=5_上限,拡連複_4=6_下限,拡連複_4=6_上限,拡連複_5=6_下限,拡連複_5=6_上限,単勝_1,単勝_2,単勝_3,単勝_4,単勝_5,単勝_6,複勝_1_下限,複勝_1_上限,複勝_2_下限,複勝_2_上限,複勝_3_下限,複勝_3_上限,複勝_4_下限,複勝_4_上限,複勝_5_下限,複勝_5_上限,複勝_6_下限,複勝_6_上限
202609060301,2026-09-06,03,01R,11:14,2026-09-06T11:04:22.791709+09:00,3.4,18.2,5.4,18.2,12.4,4.4,10.1,30.3,68.2,22.7,39.0,19.5,39.0,45.5,39.0,21.0,91.0,54.6,136.5,54.6,1.7,2.0,2.2,2.6,3.6,4.3,1.5,1.7,4.8,5.5,2.5,3.1,7.0,8.2,2.3,3.0,7.1,8.2,14.2,16.0,3.4,4.3,7.5,8.3,4.6,5.6,7.8,8.3,6.8,8.1,1.0,22.9,14.3,114.7,28.6,0.0,1.6,4.0,4.1,12.0,1.1,2.0,0.0,0.0,1.3,3.0,2.2,6.0
202609060202,2026-09-06,02,02R,11:16,2026-09-06T11:06:22.709965+09:00,4.7,14.8,14.3,16.0,17.3,10.9,16.6,20.8,24.5,17.3,8.3,13.4,19.8,21.9,27.8,17.3,20.8,29.7,14.3,27.8,2.4,2.9,2.2,2.6,9.1,10.0,3.8,4.3,4.8,5.3,1.8,2.0,4.6,5.1,2.7,3.1,3.3,3.6,3.8,4.3,2.7,3.2,5.9,6.7,4.0,4.3,6.5,6.9,6.3,6.7,1.8,3.7,0.0,3.7,0.0,3.7,1.0,1.6,2.2,6.7,0.0,0.0,0.0,0.0,2.2,6.7,1.0,2.2
202609061007,2026-09-06,10,07R,11:19,2026-09-06T11:10:28.048185+09:00,17.1,24.7,34.2,49.4,23.4,9.2,20.2,27.7,88.9,49.4,13.0,7.2,9.4,29.6,88.9,26.1,10.5,15.3,3.0,37.0,5.8,6.5,5.2,6.2,6.7,7.6,8.7,10.1,23.2,29.7,2.6,3.1,8.9,10.0,12.2,14.8,21.7,29.7,4.7,6.2,1.7,2.0,1.3,1.5,1.7,1.9,3.0,3.8,2.6,3.8,4.7,14.2,1.0,0.0,14.2,0.0,1.6,5.6,3.0,11.2,1.0,1.4,0.0,0.0,1.6,5.6,1.6,5.6
202609060402,2026-09-06,04,02R,11:24,2026-09-06T11:14:26.295558+09:00,13.0,17.4,5.2,5.4,31.4,23.5,26.1,39.2,39.2,8.8,31.4,16.8,23.5,22.4,24.7,4.0,47.1,94.2,47.1,29.4,1.0,1.1,5.1,8.0,12.6,19.0,2.9,4.6,3.8,6.7,3.1,4.6,6.6,9.5,2.1,3.1,1.6,2.3,9.5,9.8,6.0,6.6,11.1,12.8,7.4,7.8,7.1,8.0,3.9,4.6,1.0,4.0,24.0,24.0,24.0,24.0,3.7,4.8,1.2,1.5,3.7,4.8,3.7,4.8,2.0,2.6,1.2,1.5
202609061702,2026-09-06,17,02R,11:23,2026-09-06T11:14:26.295558+09:00,7.0,23.0,23.0,3.1,14.6,14.6,5.6,64.6,20.2,17.9,24.8,29.3,12.4,64.6,32.3,26.9,64.6,26.9,24.8,46.1,2.0,3.4,1.9,2.4,10.6,13.5,3.1,5.1,1.3,1.4,1.4,2.1,11.6,21.3,0.0,0.0,5.0,11.0,8.0,9.5,6.3,9.0,4.9,7.3,9.2,14.5,5.6,7.4,19.7,42.0,1.0,0.0,0.0,16.3,0.0,163.5,0.0,0.0,1.5,3.7,1.5,3.7,1.5,3.7,0.0,0.0,1.1,1.8
202609061407,2026-09-06,14,07R,11:28,2026-09-06T11:18:21.353936+09:00,2.1,14.3,20.8,6.5,17.4,17.6,15.3,59.9,65.6,49.2,11.2,17.4,8.9,72.5,59.9,106.0,62.6,55.1,86.1,51.0,1.2,1.6,1.8,2.8,7.4,9.0,4.4,5.8,4.4,5.5,1.1,1.3,5.1,6.7,2.2,2.8,4.4,5.8,4.4,5.8,6.3,9.2,5.1,6.9,16.2,18.5,22.8,24.4,63.0,71.7,2.6,2.1,2.8,36.7,36.7,12.2,2.4,4.3,1.0,1.6,1.0,1.1,5.6,10.3,3.8,7.0,5.6,10.3
202609061103,2026-09-06,11,03R,11:36,2026-09-06T11:26:21.666420+09:00,5.2,79.0,20.6,52.6,16.3,12.4,27.8,39.5,94.8,118.5,6.4,3.8,7.5,21.5,52.6,31.6,13.1,33.8,12.1,118.5,0.0,0.0,1.5,2.1,0.0,0.0,17.5,72.0,0.0,0.0,1.1,1.3,2.7,10.2,7.8,18.1,1.8,6.5,4.2,8.6,2.5,4.6,2.8,5.1,0.0,0.0,20.0,72.0,3.4,5.4,3.3,6.7,1.2,0.0,13.5,0.0,2.6,10.5,1.5,5.2,1.0,1.3,2.6,10.5,1.5,5.2,0.0,0.0
202609060302,2026-09-06,03,02R,11:41,2026-09-06T11:32:22.087703+09:00,5.0,9.3,7.1,17.6,23.1,21.4,18.7,37.5,30.0,27.3,8.5,8.5,16.7,11.1,50.1,16.7,21.4,30.0,50.1,33.4,1.9,2.0,4.5,5.2,6.3,7.5,3.5,4.0,3.5,4.0,3.0,3.2,2.6,2.7,2.9,3.2,3.5,3.8,4.7,5.2,4.8,5.1,4.9,5.1,3.6,4.0,3.7,4.0,4.9,5.1,12.7,1.0,12.7,6.3,0.0,0.0,2.5,3.7,1.0,1.2,1.2,1.8,3.5,5.4,2.5,3.7,3.5,5.4
202609060903,2026-09-06,09,03R,11:42,2026-09-06T11:32:22.087703+09:00,12.4,4.9,18.6,22.9,11.2,31.6,35.3,5.6,9.4,38.8,20.5,65.6,67.2,10.7,13.5,47.5,26.7,29.0,105.9,6.8,5.0,6.9,5.3,6.6,1.3,1.5,2.9,4.1,4.8,6.3,5.7,6.4,2.1,2.6,5.2,6.5,7.6,8.8,5.5,6.6,5.0,5.7,12.6,13.3,1.6,1.9,2.7,3.4,4.9,6.0,2.3,5.0,6.7,3.3,4.0,40.5,1.1,1.4,2.3,3.2,10.1,14.6,1.1,1.4,2.0,2.7,10.1,14.6
202609060203,2026-09-06,02,03R,11:45,2026-09-06T11:36:25.145196+09:00,8.8,6.4,24.4,40.1,3.8,9.6,34.1,8.8,32.5,68.3,9.9,23.5,52.5,15.5,45.5,136.6,10.5,22.7,35.9,37.9,4.0,9.0,1.2,1.4,1.8,2.4,3.7,7.9,5.6,10.3,1.6,2.7,4.4,7.9,10.6,41.7,0.0,0.0,2.1,3.0,2.0,3.6,30.0,55.8,7.1,12.5,7.5,12.5,0.0,0.0,2.4,4.8,4.8,2.1,24.0,0.0,0.0,0.0,1.5,3.0,1.5,3.0,1.5,3.0,2.6,6.0,2.6,6.0
202609062201,2026-09-06,22,01R,11:48,2026-09-06T11:38:20.902029+09:00,5.7,12.9,14.4,82.0,5.2,6.6,82.0,3.4,27.3,82.0,82.0,18.9,123.0,24.6,49.2,246.0,9.1,123.0,82.0,24.6,5.1,19.0,2.6,9.5,2.0,3.5,2.0,3.1,0.0,0.0,1.5,4.0,3.4,7.4,4.1,7.3,0.0,0.0,1.4,2.2,4.0,7.3,0.0,0.0,4.0,5.0,18.0,27.3,9.3,13.8,1.2,7.2,5.4,0.0,5.4,0.0,1.0,1.2,0.0,0.0,2.6,11.2,1.5,5.6,1.1,3.7,0.0,0.0
202609061008,2026-09-06,10,08R,11:50,2026-09-06T11:40:24.138680+09:00,9.2,5.1,33.7,37.1,2.2,17.6,123.7,12.3,61.8,185.6,6.6,46.4,92.8,46.4,92.8,185.6,11.9,28.5,371.2,53.0,4.5,11.2,1.7,4.3,1.0,1.3,2.0,7.9,0.0,0.0,2.6,7.9,2.8,6.3,0.0,0.0,26.7,87.7,1.3,2.8,0.0,0.0,24.7,87.7,3.5,8.9,8.7,14.3,0.0,0.0,2.1,5.0,3.7,3.7,15.0,15.0,1.2,1.5,5.2,7.1,1.5,2.0,1.3,1.7,5.2,7.1,2.8,3.7
202609060403,2026-09-06,04,03R,11:53,2026-09-06T11:44:23.053861+09:00,6.3,16.5,21.1,38.2,6.1,13.9,15.6,24.4,30.6,87.4,5.2,9.4,32.2,24.4,34.0,25.5,10.9,11.5,43.7,47.0,5.6,7.3,2.7,3.3,4.4,5.3,5.0,5.5,11.0,11.8,1.4,1.5,2.8,3.8,3.8,4.7,5.0,6.2,1.6,1.9,3.8,4.7,4.3,5.3,4.0,4.7,4.1,4.7,11.3,11.8,20.7,15.5,8.8,1.0,0.0,0.0,3.0,8.7,1.0,1.8,1.0,2.1,1.6,4.3,0.0,0.0,0.0,0.0
202609061703,2026-09-06,17,03R,12:00,2026-09-06T11:50:23.281634+09:00,4.4,15.3,5.7,13.7,11.2,4.7,13.1,13.4,48.8,17.3,19.2,22.4,76.8,38.4,107.5,59.7,20.6,59.7,44.8,67.2,2.5,4.3,1.1,1.4,3.8,5.0,2.1,3.8,5.6,10.0,1.1,1.4,7.4,9.6,10.5,21.3,7.5,14.5,5.4,7.3,3.1,6.3,7.2,13.8,6.5,10.9,13.6,21.1,0.0,0.0,1.0,12.3,24.7,8.2,12.3,12.3,1.0,1.1,2.2,3.5,1.3,1.9,4.1,6.7,2.2,3.5,4.1,6.7
202609061104,2026-09-06,11,04R,12:03,2026-09-06T11:54:17.521850+09:00,13.2,4.6,22.9,18.0,24.5,49.0,34.3,28.6,13.7,68.7,22.9,38.1,68.7,13.7,2.5,19.0,57.2,26.4,85.8,14.9,3.2,6.3,0.0,0.0,2.4,4.2,3.0,4.6,2.9,8.7,1.8,6.5,1.1,1.5,6.5,26.2,0.0,0.0,1.8,3.3,8.0,26.2,0.0,0.0,6.5,12.3,2.9,4.6,0.0,0.0,3.7,1.4,5.6,5.6,0.0,0.0,2.0,5.7,1.0,1.7,2.0,5.7,1.1,2.8,0.0,0.0,5.2,17.2
202609061408,2026-09-06,14,08R,12:05,2026-09-06T11:56:20.028602+09:00,3.8,61.1,15.9,15.9,60.0,9.8,12.0,109.6,159.0,40.7,29.1,3.3,5.7,63.6,75.7,19.5,79.5,77.5,14.6,109.6,3.6,5.0,2.4,3.0,12.8,14.0,6.9,8.1,6.5,8.1,1.3,1.4,8.3,10.6,2.5,3.3,2.0,2.9,5.2,6.2,2.2,2.9,1.7,2.2,14.1,15.5,20.0,22.9,5.7,7.0,3.1,2.7,3.0,7.4,7.9,15.9,2.1,2.9,1.2,1.5,1.2,1.6,10.1,13.8,4.2,6.0,2.0,2.7
202609060303,2026-09-06,03,03R,12:08,2026-09-06T11:58:21.689746+09:00,5.9,12.7,17.8,16.2,4.4,19.8,11.1,44.6,29.7,178.5,6.8,44.6,7.7,59.5,29.7,59.5,44.6,7.4,178.5,59.5,2.6,3.1,3.3,3.8,3.5,3.9,5.1,5.7,9.2,10.7,2.0,2.1,3.2,3.8,3.5,4.0,8.5,10.5,2.2,2.5,4.8,5.3,2.0,2.2,9.7,10.5,3.2,4.0,9.5,10.7,1.0,0.0,27.7,0.0,0.0,0.0,1.0,1.0,3.7,7.6,1.1,2.0,3.7,7.6,2.6,5.2,3.7,7.6
202609060204,2026-09-06,02,04R,12:14,2026-09-06T12:04:22.245798+09:00,6.5,5.9,5.0,23.1,33.1,12.6,69.5,14.4,40.8,115.8,12.8,8.3,40.8,7.9,18.7,38.6,27.8,63.2,24.8,36.5,2.1,2.5,1.9,2.3,2.7,3.2,3.2,3.8,15.0,16.1,2.3,2.8,2.7,3.2,2.8,3.2,15.3,15.8,2.9,3.4,5.0,6.0,10.2,11.2,2.8,3.2,6.6,6.6,15.5,16.5,2.8,10.3,7.7,1.4,31.1,62.2,1.3,2.0,1.8,2.8,3.3,5.2,1.0,1.1,3.3,5.2,3.3,5.2
202609060904,2026-09-06,09,04R,12:13,2026-09-06T12:04:22.245798+09:00,5.3,6.4,17.0,4.1,11.8,20.2,9.5,22.5,16.4,33.1,24.3,49.3,12.3,67.6,17.3,39.6,67.6,38.8,96.0,38.8,1.9,2.4,3.0,3.6,3.6,4.1,4.1,4.3,1.9,2.3,1.9,2.3,3.4,4.1,17.1,19.1,1.6,2.0,3.3,3.9,22.1,24.0,3.5,4.6,15.3,16.8,10.3,12.8,14.3,16.8,1.9,1.8,21.7,21.7,0.0,5.4,1.0,1.0,1.1,3.4,2.6,9.6,3.7,14.2,3.7,14.2,3.7,14.2
202609062202,2026-09-06,22,02R,12:18,2026-09-06T12:08:21.650873+09:00,6.6,19.4,4.8,5.8,12.9,14.9,17.6,11.4,11.4,6.0,27.7,38.8,194.2,64.7,64.7,24.2,38.8,48.5,0.0,32.3,1.8,3.0,2.8,3.4,3.4,5.4,2.0,2.4,1.4,1.5,3.5,6.0,0.0,0.0,5.3,9.6,3.0,6.0,8.7,13.8,5.6,6.5,5.0,6.5,5.7,9.6,7.3,13.8,3.6,5.0,1.0,0.0,35.2,0.0,0.0,0.0,1.0,1.7,1.8,5.2,0.0,0.0,0.0,0.0,1.1,2.6,1.8,5.2
